msno,is_churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,city,bd,gender,registered_via,trans_month,trans_year,expire_month,expire_year,registration_month,registration_year,membership_duration,autorenew_._not_cancel,registration_duration,reg_mem_duration
364056,0,40,30,149,149,1,13,26,1,9,9,2016,10,2016,8,2010,33,1,2249,2216
295579,0,40,30,149,149,1,4,28,0,9,12,2015,1,2016,9,2012,35,1,1223,1188
242404,0,33,30,149,149,1,4,29,1,9,2,2016,3,2016,3,2007,31,1,3302,3271
213152,0,37,30,149,149,1,13,22,0,3,9,2016,10,2016,2,2015,29,1,597,568
282998,0,39,30,149,149,1,15,25,0,9,11,2016,1,2017,5,2006,38,1,3902,3864
202828,0,40,30,149,149,1,5,35,1,9,5,2016,6,2016,4,2009,30,1,2622,2592
153801,0,38,30,149,149,0,5,40,0,9,1,2016,2,2016,11,2012,30,0,1185,1155
205189,0,33,0,0,149,1,4,34,0,9,7,2015,8,2015,12,2008,31,1,2451,2420
119619,0,36,30,180,180,1,17,39,1,4,9,2016,10,2016,9,2016,29,1,41,12
73865,0,38,30,149,149,0,15,17,0,3,7,2016,8,2016,4,2014,30,0,844,814
131219,0,37,30,149,149,1,12,0,1,9,7,2015,8,2015,11,2005,30,1,3559,3529
291377,0,41,30,149,149,1,14,38,1,7,11,2015,12,2015,12,2011,31,1,1461,1430
222301,0,39,30,149,149,1,6,27,0,9,1,2016,3,2016,2,2011,54,1,1858,1804
114893,0,27,30,149,149,1,15,42,0,9,3,2016,4,2016,4,2008,31,1,2920,2889
324552,0,30,31,149,149,1,4,29,1,9,4,2015,5,2015,10,2013,36,1,576,540
350033,0,41,30,99,99,1,1,0,0,7,8,2016,9,2016,5,2012,31,1,1588,1557
279416,0,37,30,149,149,1,13,26,1,9,6,2016,7,2016,9,2009,29,1,2502,2473
182267,0,36,30,180,180,1,13,25,0,9,11,2016,12,2016,11,2010,29,1,2202,2173
347653,0,39,30,149,149,1,9,26,1,9,12,2016,2,2017,10,2011,45,1,1951,1906
48533,0,41,30,149,149,1,5,50,1,7,9,2016,10,2016,10,2011,31,1,1809,1778
375971,0,40,0,0,149,1,4,23,0,9,5,2015,6,2015,3,2009,37,1,2274,2237
234347,0,34,30,149,149,1,5,28,1,9,9,2016,10,2016,10,2007,31,1,3317,3286
155711,0,39,30,149,149,1,5,50,1,9,6,2015,8,2015,9,2008,46,1,2538,2492
293037,0,39,30,149,149,1,15,25,0,9,6,2015,8,2015,6,2007,52,1,2981,2929
290746,0,37,30,149,149,1,5,25,0,3,11,2016,12,2016,12,2011,29,1,1811,1782
264950,0,39,30,149,149,1,6,23,1,9,7,2016,9,2016,2,2012,32,1,1663,1631
236539,0,37,30,149,149,1,13,34,0,9,1,2017,2,2017,12,2008,31,1,3003,2972
302594,0,38,30,149,149,0,13,46,0,4,10,2016,11,2016,6,2016,30,0,155,125
390091,0,41,30,129,129,1,5,37,1,7,4,2015,5,2015,3,2011,31,1,1522,1491
56409,0,39,30,149,149,1,13,23,0,9,9,2016,11,2016,1,2013,46,1,1404,1358
226661,0,40,30,149,149,1,22,30,1,9,6,2016,7,2016,6,2010,29,1,2235,2206
185277,0,40,30,149,149,1,4,39,0,9,9,2016,10,2016,8,2014,31,1,793,762
319422,0,40,30,149,149,1,12,26,1,3,3,2016,4,2016,12,2014,30,1,493,463
261717,0,39,30,149,149,1,5,42,0,9,5,2015,7,2015,7,2010,37,1,1827,1790
265009,0,39,30,149,149,1,13,39,1,9,11,2015,12,2015,10,2006,53,1,3362,3309
122135,0,40,30,149,149,1,13,41,0,9,10,2016,11,2016,7,2005,41,1,4143,4102
251885,0,39,30,149,149,1,15,41,1,3,9,2015,10,2015,9,2015,29,1,37,8
373637,0,27,30,149,149,1,4,44,0,9,11,2015,12,2015,2,2007,30,1,3206,3176
175031,0,41,30,119,119,1,4,37,1,7,2,2016,3,2016,9,2015,29,1,181,152
137154,0,39,30,149,149,1,15,23,0,9,12,2016,2,2017,8,2012,48,1,1652,1604
8133,0,41,30,149,149,1,18,35,1,7,2,2015,3,2015,2,2011,29,1,1489,1460
288837,0,41,30,129,129,1,5,0,0,7,2,2017,3,2017,12,2012,28,1,1548,1520
369073,0,40,30,149,149,1,22,29,1,3,8,2016,9,2016,4,2015,36,1,504,468
305606,0,37,31,149,149,1,13,26,1,9,2,2015,3,2015,8,2006,28,1,3133,3105
389772,0,39,31,149,149,1,15,30,1,9,3,2015,5,2015,2,2014,35,1,433,398
202541,0,39,30,149,149,1,22,22,1,4,12,2016,2,2017,7,2016,54,1,219,165
802,0,39,30,149,149,1,15,18,0,9,12,2016,2,2017,5,2014,42,1,1008,966
305822,0,40,30,149,149,1,13,32,0,9,8,2015,9,2015,9,2007,30,1,2917,2887
202647,0,37,30,149,149,1,15,24,0,3,1,2016,2,2016,9,2015,30,1,160,130
338968,0,39,30,149,149,1,22,22,0,3,1,2016,3,2016,8,2013,51,1,950,899
31017,0,40,31,149,149,1,15,43,1,9,1,2015,2,2015,4,2009,30,1,2111,2081
166549,0,40,30,149,149,1,11,31,0,9,4,2016,5,2016,12,2011,30,1,1597,1567
231740,0,41,30,99,99,1,12,22,1,7,10,2016,11,2016,10,2015,30,1,397,367
181205,0,40,30,149,149,1,13,50,1,9,10,2016,11,2016,8,2013,35,1,1192,1157
332578,0,38,30,149,149,0,13,21,1,4,1,2017,2,2017,9,2016,30,0,165,135
21189,0,34,0,0,149,1,6,31,1,3,3,2015,4,2015,8,2013,30,1,610,580
153987,0,33,30,149,149,1,18,42,0,9,7,2016,8,2016,4,2007,31,1,3416,3385
31356,0,41,30,99,99,1,12,29,0,7,9,2016,11,2016,3,2012,32,1,1678,1646
199368,0,31,30,149,149,1,15,24,0,9,1,2017,2,2017,2,2007,28,1,3675,3647
46145,0,41,30,149,149,1,5,20,1,7,4,2015,3,2016,6,2013,334,1,1002,668
211759,0,33,0,0,149,1,8,36,0,9,3,2015,4,2015,1,2014,30,1,481,451
39193,0,40,30,149,149,1,11,40,0,9,9,2016,10,2016,9,2013,29,1,1127,1098
387603,0,41,30,149,149,1,8,34,1,7,3,2016,4,2016,3,2010,31,1,2199,2168
152115,0,41,30,149,149,1,14,33,1,7,1,2017,2,2017,7,2013,34,1,1313,1279
357272,0,41,30,149,149,1,22,33,0,7,8,2016,9,2016,2,2011,31,1,2041,2010
48442,0,29,30,180,180,0,22,19,0,3,1,2017,2,2017,5,2015,30,0,651,621
383429,0,40,31,149,149,1,13,24,1,9,4,2015,5,2015,7,2010,29,1,1777,1748
293429,0,41,30,149,149,1,10,26,0,7,12,2015,1,2016,6,2011,31,1,1673,1642
31635,0,37,30,149,149,1,13,29,0,3,11,2015,12,2015,10,2013,34,1,796,762
325046,0,37,30,149,149,1,12,26,1,9,7,2016,8,2016,7,2011,30,1,1870,1840
218271,0,41,30,149,149,1,13,19,1,7,1,2017,2,2017,12,2014,31,1,784,753
279942,0,39,30,149,149,1,12,32,0,9,9,2015,11,2015,2,2005,57,1,3927,3870
178671,0,41,30,149,149,1,22,27,0,7,8,2016,9,2016,5,2012,32,1,1584,1552
40282,0,39,30,149,149,1,14,27,1,9,11,2015,12,2015,1,2013,35,1,1057,1022
119627,0,40,30,149,149,1,22,26,1,3,7,2015,8,2015,6,2012,30,1,1153,1123
160878,0,36,30,180,180,1,4,29,1,9,6,2016,7,2016,11,2015,29,1,235,206
390180,0,37,30,149,149,1,13,24,1,9,8,2015,9,2015,2,2006,34,1,3489,3455
375107,0,40,30,149,149,1,11,28,0,3,4,2016,5,2016,9,2012,30,1,1324,1294
94558,0,34,30,149,149,1,13,32,1,9,12,2015,1,2016,9,2008,31,1,2679,2648
194946,0,41,30,149,149,1,14,20,1,7,1,2016,2,2016,10,2015,31,1,122,91
218252,0,39,0,0,149,1,5,25,0,9,4,2015,6,2015,11,2004,42,1,3865,3823
306611,0,40,30,149,149,1,12,28,1,3,5,2016,6,2016,2,2015,30,1,488,458
344992,0,41,30,99,99,1,6,39,1,7,8,2016,12,2016,12,2011,118,1,1821,1703
17958,0,34,0,0,149,1,13,28,0,9,9,2015,10,2015,11,2005,31,1,3647,3616
307708,0,41,30,129,129,1,5,29,1,7,1,2017,2,2017,3,2013,31,1,1431,1400
79317,0,35,7,0,0,0,1,0,1,3,6,2015,6,2015,9,2014,10,0,286,276
231264,0,38,30,149,149,0,13,22,0,9,3,2016,4,2016,12,2009,30,0,2327,2297
85532,0,40,30,149,149,1,22,27,0,3,7,2016,8,2016,7,2014,31,1,768,737
256716,0,41,30,129,129,1,7,35,0,7,4,2015,5,2015,3,2011,31,1,1522,1491
357419,0,36,30,180,180,0,22,20,0,9,2,2017,3,2017,5,2007,30,0,3592,3562
204095,0,37,30,149,149,1,5,20,1,9,10,2015,11,2015,3,2010,31,1,2075,2044
295381,0,40,31,149,149,1,13,33,1,9,2,2015,3,2015,10,2007,27,1,2715,2688
34216,0,41,30,149,149,1,9,27,1,7,2,2017,3,2017,7,2011,29,1,2071,2042
56359,0,41,30,149,149,1,15,37,1,7,2,2015,3,2015,1,2013,28,1,788,760
311238,0,21,30,149,149,1,15,41,0,9,10,2016,12,2016,2,2007,58,1,3610,3552
22039,0,41,30,99,99,1,5,25,1,7,7,2016,8,2016,3,2012,31,1,1597,1566
56956,0,34,30,149,149,1,22,32,1,9,11,2016,12,2016,4,2006,31,1,3903,3872
286220,0,36,30,150,150,0,5,27,1,9,1,2016,2,2016,3,2015,30,0,342,312
390427,0,41,30,129,129,1,5,31,0,7,8,2016,9,2016,6,2011,32,1,1919,1887
149033,0,41,30,149,149,1,22,20,0,7,4,2015,5,2015,8,2014,30,1,272,242
334221,0,38,0,0,149,0,5,19,1,9,5,2015,6,2015,3,2015,30,0,92,62
343286,0,34,30,149,149,1,13,65,1,9,2,2016,3,2016,1,2011,31,1,1908,1877
279974,0,39,0,0,149,1,6,28,1,9,4,2015,6,2015,9,2008,48,1,2453,2405
85600,0,41,30,149,149,1,4,21,0,7,2,2016,2,2016,10,2011,0,0,1583,1583
89295,0,29,30,180,180,1,15,24,0,3,1,2017,2,2017,6,2015,28,1,617,589
30752,0,40,30,149,149,1,13,31,1,9,9,2016,10,2016,7,2008,29,1,3009,2980
18739,0,37,31,149,149,1,5,27,1,9,4,2015,4,2015,10,2005,29,1,3478,3449
110940,0,37,31,149,149,1,15,27,1,9,4,2015,5,2015,9,2007,29,1,2803,2774
140546,0,40,30,149,149,1,4,25,0,3,2,2016,3,2016,8,2015,29,1,189,160
363158,0,36,30,180,180,1,13,42,0,9,10,2016,11,2016,4,2014,30,1,933,903
16856,0,39,30,149,149,1,22,36,1,9,5,2015,7,2015,3,2006,57,1,3407,3350
263960,0,34,30,149,149,1,5,50,1,9,6,2016,7,2016,2,2007,31,1,3447,3416
165231,0,41,30,129,129,1,5,38,0,7,4,2015,5,2015,10,2010,31,1,1673,1642
8330,0,39,31,149,149,1,5,28,1,9,3,2015,5,2015,1,2010,32,1,1918,1886
53428,0,39,30,149,149,1,22,33,0,9,9,2016,11,2016,6,2010,47,1,2331,2284
356455,0,41,30,99,99,1,7,30,0,7,2,2016,3,2016,9,2011,29,1,1652,1623
7832,0,40,30,149,149,1,15,29,1,3,10,2015,11,2015,6,2015,30,1,160,130
49186,0,37,31,149,149,1,5,34,0,9,1,2015,3,2015,4,2008,30,1,2508,2478
204543,0,40,30,149,149,1,14,48,0,9,9,2016,10,2016,7,2006,37,1,3729,3692
322389,0,36,30,180,180,1,6,30,0,4,8,2016,9,2016,2,2016,30,1,199,169
359931,0,41,30,129,129,1,9,27,0,7,8,2015,9,2015,10,2010,32,1,1796,1764
154980,0,32,90,298,298,0,4,30,1,3,7,2016,10,2016,4,2014,90,0,904,814
67109,0,41,30,99,99,1,10,36,0,7,11,2015,12,2015,1,2012,30,1,1425,1395
287999,0,39,30,149,149,1,15,25,0,9,7,2016,9,2016,2,2011,39,1,2026,1987
215792,0,41,30,149,149,1,21,37,1,7,2,2015,3,2015,10,2010,29,1,1600,1571
231532,0,39,30,149,149,1,14,45,1,9,7,2015,9,2015,1,2012,58,1,1340,1282
277564,0,40,31,149,149,1,5,29,1,9,3,2015,4,2015,8,2011,31,1,1354,1323
330055,0,41,30,149,149,1,4,43,0,7,1,2016,2,2016,1,2014,31,1,760,729
20046,0,41,30,99,99,1,13,0,0,7,9,2016,10,2016,7,2016,30,1,92,62
228076,0,39,30,149,149,1,10,29,1,3,8,2016,10,2016,12,2012,48,1,1413,1365
14600,0,41,30,149,149,1,15,34,1,7,9,2015,10,2015,12,2010,31,1,1765,1734
257762,0,31,30,149,149,1,15,23,1,9,9,2016,11,2016,9,2015,32,1,412,380
210908,0,32,195,894,894,0,13,31,0,9,2,2015,9,2015,5,2011,195,0,1575,1380
92749,0,37,30,149,149,1,6,46,1,9,3,2016,4,2016,4,2014,30,1,736,706
67724,0,31,30,149,149,1,15,40,0,9,7,2016,8,2016,11,2008,31,1,2846,2815
229694,0,41,30,149,149,1,9,28,0,7,2,2016,3,2016,3,2014,29,1,730,701
193814,0,37,30,149,149,1,13,23,0,3,7,2016,8,2016,10,2014,30,1,659,629
21958,0,40,30,149,149,1,5,34,1,3,6,2016,7,2016,12,2014,29,1,586,557
161667,0,38,30,149,149,0,13,19,0,9,6,2015,7,2015,10,2014,30,0,287,257
142886,0,41,30,99,99,1,13,21,0,7,10,2016,11,2016,2,2016,31,1,274,243
152386,0,41,30,149,149,1,5,58,0,7,5,2016,6,2016,4,2010,32,1,2241,2209
315396,0,37,31,149,149,1,13,23,1,9,4,2015,5,2015,10,2011,29,1,1288,1259
142204,0,39,30,149,149,1,5,33,0,9,7,2016,9,2016,2,2011,58,1,2047,1989
329471,0,37,30,149,149,1,22,28,0,3,2,2016,3,2016,7,2013,29,1,980,951
159664,0,37,30,149,149,1,18,29,1,9,10,2016,11,2016,10,2008,30,1,2967,2937
106097,0,33,30,149,149,1,5,57,0,9,3,2016,4,2016,8,2013,30,1,984,954
198984,0,39,30,149,149,1,13,30,1,9,1,2016,3,2016,9,2009,54,1,2375,2321
102001,0,41,30,99,99,1,4,23,1,7,11,2016,12,2016,9,2013,29,1,1182,1153
145038,0,31,30,149,149,1,12,21,1,4,8,2016,9,2016,10,2015,30,1,350,320
328709,0,19,30,149,149,1,7,28,1,9,3,2016,5,2016,3,2005,57,1,4093,4036
1011,0,39,30,149,149,1,6,26,1,3,9,2016,11,2016,11,2013,55,1,1112,1057
161806,0,39,30,149,149,1,13,26,1,3,12,2015,1,2016,5,2015,53,1,252,199
71474,0,41,30,149,149,1,14,25,1,7,12,2015,12,2015,5,2014,0,0,583,583
125969,0,34,30,149,149,1,13,40,0,9,9,2016,10,2016,8,2006,31,1,3717,3686
324651,0,31,30,149,149,1,17,23,0,3,8,2016,9,2016,12,2011,30,1,1736,1706
355390,0,33,30,149,149,1,15,35,0,9,2,2017,3,2017,8,2004,31,1,4625,4594
121513,0,39,31,149,149,1,13,24,0,3,2,2015,4,2015,6,2012,39,1,1040,1001
177695,0,39,30,149,149,1,13,37,1,9,6,2015,8,2015,10,2005,56,1,3586,3530
30281,0,36,30,150,150,0,18,26,0,9,7,2015,8,2015,3,2009,30,0,2332,2302
247607,0,39,30,149,149,1,15,25,1,9,1,2017,3,2017,10,2010,43,1,2348,2305
337978,0,39,30,149,149,1,5,32,0,3,9,2015,11,2015,8,2015,42,1,101,59
203946,0,39,30,149,149,1,17,50,0,9,11,2016,1,2017,9,2013,58,1,1219,1161
191655,0,38,30,149,149,0,6,19,1,3,2,2015,3,2015,1,2015,30,0,69,39
257200,0,40,30,149,149,1,14,27,0,9,5,2016,6,2016,5,2009,33,1,2599,2566
31942,0,41,30,149,149,1,5,31,0,7,6,2015,7,2015,1,2013,30,1,910,880
105231,0,37,30,149,149,1,5,20,1,7,11,2016,12,2016,12,2011,29,1,1826,1797
29214,0,41,30,149,149,1,13,51,0,7,10,2015,11,2015,3,2012,32,1,1340,1308
230154,0,40,30,149,149,1,6,33,1,9,6,2015,7,2015,3,2014,29,1,487,458
24840,0,39,30,149,149,1,22,30,0,9,12,2016,2,2017,3,2006,51,1,3988,3937
328397,0,31,30,149,149,1,22,46,0,9,9,2016,10,2016,4,2007,31,1,3480,3449
58226,0,41,30,129,129,1,5,30,1,7,10,2015,11,2015,6,2013,31,1,901,870
16843,0,38,30,149,149,0,18,17,0,3,1,2017,2,2017,11,2016,30,0,111,81
359109,0,39,30,149,149,1,13,20,1,9,12,2016,2,2017,2,2011,42,1,2175,2133
6556,0,38,30,149,149,0,9,19,1,9,8,2015,9,2015,3,2015,30,0,169,139
183752,0,40,30,149,149,1,13,35,0,9,12,2016,1,2017,4,2015,30,1,618,588
58159,0,38,30,149,149,0,13,25,0,9,8,2016,9,2016,3,2010,30,0,2379,2349
261185,0,31,30,149,149,1,8,58,0,3,11,2015,1,2016,9,2012,35,1,1204,1169
357556,0,37,30,149,149,1,22,30,1,9,9,2016,9,2016,3,2008,29,1,3108,3079
2925,0,37,30,149,149,1,15,29,0,3,11,2016,12,2016,8,2013,29,1,1233,1204
275671,0,37,30,149,149,1,5,43,0,9,5,2016,6,2016,9,2013,30,1,996,966
170259,0,33,0,0,149,1,4,37,0,3,8,2015,9,2015,10,2013,30,1,724,694
72590,0,31,0,0,149,1,3,32,1,9,9,2015,10,2015,2,2010,31,1,2085,2054
101414,0,41,30,149,149,1,13,43,1,7,10,2015,11,2015,2,2012,32,1,1369,1337
55045,0,36,30,150,150,0,13,33,0,9,6,2015,7,2015,10,2013,30,0,619,589
305544,0,34,30,149,149,1,14,36,0,9,8,2016,9,2016,1,2007,30,1,3549,3519
125879,0,36,30,180,180,0,5,61,1,9,1,2017,2,2017,6,2008,30,0,3190,3160
182024,0,38,30,149,149,0,5,22,0,3,3,2015,4,2015,7,2013,30,0,653,623
241909,0,40,30,149,149,1,13,0,0,4,2,2017,3,2017,9,2016,27,1,183,156
323844,0,41,30,149,149,1,5,29,0,7,11,2015,12,2015,1,2012,31,1,1430,1399
190292,0,37,30,149,149,1,5,26,1,9,3,2016,4,2016,11,2014,30,1,516,486
227875,0,40,30,149,149,1,15,27,0,3,12,2016,1,2017,6,2014,33,1,944,911
354237,0,41,30,149,149,1,9,22,0,7,12,2016,12,2016,3,2011,0,0,2103,2103
95490,0,36,30,180,180,1,1,21,1,3,1,2017,2,2017,1,2016,30,1,387,357
190572,0,34,0,0,149,1,15,29,0,9,3,2015,4,2015,1,2009,30,1,2304,2274
382817,0,40,30,149,149,1,4,28,0,9,2,2016,3,2016,12,2009,29,1,2254,2225
62093,0,19,0,0,149,1,13,23,0,9,7,2015,8,2015,4,2005,31,1,3775,3744
296895,0,33,0,0,149,1,12,31,1,9,7,2015,8,2015,7,2011,31,1,1504,1473
302620,0,39,30,149,149,1,5,36,1,9,12,2015,1,2016,4,2009,33,1,2441,2408
256402,0,37,30,149,149,1,13,33,1,9,1,2016,2,2016,3,2014,30,1,703,673
134441,0,34,30,149,149,1,13,20,0,9,9,2016,10,2016,3,2008,31,1,3155,3124
191214,0,41,30,149,149,1,4,22,0,7,6,2016,7,2016,6,2013,31,1,1125,1094
69663,0,41,30,149,149,1,6,25,0,7,6,2016,7,2016,10,2012,30,1,1373,1343
2651,0,39,31,149,149,1,14,36,0,9,2,2015,4,2015,3,2009,55,1,2219,2164
218958,0,40,30,149,149,1,15,47,1,9,2,2017,3,2017,1,2013,27,1,1522,1495
375813,0,37,0,0,149,1,5,30,1,9,5,2015,6,2015,9,2005,38,1,3565,3527
200703,0,37,30,149,149,1,6,39,0,9,9,2016,10,2016,10,2004,30,1,4377,4347
376149,0,41,30,129,129,1,5,43,1,7,1,2015,2,2015,9,2010,32,1,1614,1582
266892,0,39,30,149,149,1,4,24,0,9,12,2016,2,2017,9,2010,41,1,2347,2306
144975,0,33,0,0,149,1,5,45,0,9,8,2015,9,2015,3,2011,30,1,1658,1628
231164,0,39,30,149,149,1,5,23,0,9,12,2015,1,2016,5,2005,36,1,3876,3840
211647,0,40,30,149,149,1,13,30,1,9,12,2016,1,2017,2,2009,31,1,2894,2863
222155,0,40,30,149,149,1,5,23,0,9,9,2015,10,2015,4,2006,29,1,3456,3427
110802,0,33,0,0,149,1,10,31,0,9,8,2015,9,2015,12,2009,30,1,2126,2096
318217,0,39,30,149,149,1,13,0,1,3,7,2015,9,2015,12,2014,56,1,281,225
175585,0,41,30,129,129,1,13,38,1,7,3,2015,4,2015,4,2010,32,1,1833,1801
104346,0,39,30,149,149,1,15,31,0,9,11,2015,12,2015,9,2009,30,1,2260,2230
324565,0,41,30,129,129,1,15,29,0,7,12,2015,2,2016,3,2011,62,0,1805,1743
92787,0,41,30,129,129,1,4,27,1,7,10,2015,11,2015,4,2013,31,1,946,915
116177,0,39,30,149,149,1,15,29,0,9,10,2016,12,2016,9,2011,54,1,1922,1868
366373,0,35,7,0,0,0,4,30,0,3,11,2016,12,2016,1,2013,7,0,1431,1424
300865,0,39,30,149,149,1,22,30,0,9,12,2015,1,2016,3,2006,42,1,3583,3541
93270,0,29,30,180,180,0,15,22,1,3,2,2017,3,2017,3,2013,30,0,1453,1423
249797,0,41,30,149,149,1,12,26,0,7,1,2015,2,2015,11,2011,32,1,1189,1157
369719,0,37,31,149,149,1,13,33,1,9,2,2015,3,2015,8,2012,29,1,942,913
80042,0,36,30,180,180,1,1,23,0,3,8,2016,9,2016,6,2015,30,1,433,403
222562,0,41,30,129,129,1,14,26,0,7,4,2016,6,2016,12,2010,32,1,1981,1949
10379,0,41,30,149,149,1,22,36,0,7,12,2015,1,2016,12,2015,30,1,30,0
23676,0,31,30,149,149,1,5,25,0,3,11,2016,1,2017,7,2013,34,1,1276,1242
34975,0,38,30,149,149,0,1,0,0,3,6,2016,7,2016,6,2015,30,0,406,376
160030,0,27,30,149,149,1,22,23,1,9,5,2016,6,2016,4,2012,30,1,1517,1487
206679,0,40,31,149,149,1,4,35,0,3,1,2015,2,2015,5,2014,30,1,284,254
267220,0,37,30,149,149,1,6,28,1,9,3,2016,4,2016,8,2011,37,1,1708,1671
330359,0,36,30,150,150,0,15,22,0,3,3,2016,5,2016,9,2015,60,0,258,198
17480,0,40,30,149,149,1,5,30,1,9,5,2016,6,2016,2,2014,31,1,858,827
241291,0,34,30,149,149,1,20,0,0,9,1,2016,2,2016,3,2005,29,1,4016,3987
141098,0,34,30,149,149,1,13,23,0,9,10,2016,11,2016,8,2006,30,1,3756,3726
77106,0,33,30,149,149,1,13,37,0,9,10,2016,10,2016,3,2007,0,0,3497,3497
214447,0,34,30,149,149,1,4,27,1,9,6,2016,7,2016,9,2009,31,1,2506,2475
169671,0,41,30,129,129,1,5,61,1,7,7,2016,8,2016,4,2010,32,1,2310,2278
330050,0,40,31,149,149,1,14,38,0,9,1,2015,2,2015,5,2010,33,1,1725,1692
106109,0,41,30,129,129,1,4,32,0,7,11,2016,12,2016,2,2011,31,1,2130,2099
317205,0,40,30,149,149,1,5,34,1,3,10,2016,11,2016,1,2015,30,1,677,647
53331,0,38,30,149,149,0,5,18,1,9,8,2016,9,2016,12,2014,30,0,654,624
269914,0,34,0,0,149,1,5,0,1,9,6,2015,7,2015,1,2005,31,1,3839,3808
143369,0,33,30,149,149,1,13,44,0,9,7,2016,8,2016,9,2009,31,1,2532,2501
266060,0,41,30,99,99,1,6,34,0,7,12,2016,1,2017,4,2014,31,1,999,968
100818,0,40,30,149,149,1,5,38,0,3,7,2015,8,2015,3,2014,30,1,526,496
22829,0,41,30,129,129,1,13,29,0,7,11,2015,12,2015,10,2010,31,1,1887,1856
71809,0,40,30,149,149,1,5,23,1,9,2,2017,3,2017,7,2010,30,1,2441,2411
12987,0,39,30,149,149,1,15,36,0,9,8,2016,10,2016,7,2011,35,1,1923,1888
42336,0,38,30,149,149,0,15,18,0,3,10,2015,11,2015,9,2015,30,0,44,14
354470,0,39,30,149,149,1,5,36,0,9,8,2015,10,2015,1,2012,39,1,1355,1316
205118,0,41,30,149,149,1,5,0,1,7,8,2015,9,2015,1,2014,31,1,607,576
87907,0,38,30,149,149,0,10,19,0,9,10,2015,11,2015,2,2015,30,0,279,249
6801,0,40,31,149,149,1,5,53,1,9,4,2015,5,2015,11,2008,32,1,2373,2341
323271,0,41,30,99,99,1,15,31,1,7,9,2016,10,2016,1,2016,30,1,274,244
297719,0,41,30,149,119,1,13,24,1,7,10,2015,11,2015,11,2013,31,1,709,678
202160,0,36,30,150,150,0,17,26,0,9,8,2015,9,2015,9,2004,30,0,4042,4012
62955,0,40,30,149,149,1,22,27,0,9,10,2015,11,2015,4,2008,30,1,2780,2750
192402,0,41,30,99,99,1,5,24,1,7,7,2016,8,2016,8,2011,31,1,1850,1819
43900,0,40,30,149,149,1,5,28,1,7,7,2016,8,2016,1,2013,30,1,1305,1275
318077,0,34,30,149,149,1,12,60,1,3,11,2015,12,2015,2,2012,31,1,1410,1379
69396,0,41,30,149,119,1,5,46,0,7,2,2015,3,2015,1,2011,28,1,1510,1482
119360,0,40,31,149,149,1,22,21,1,3,4,2015,5,2015,8,2013,39,1,642,603
28782,0,39,30,149,149,1,5,30,0,9,7,2015,9,2015,12,2005,51,1,3557,3506
47829,0,14,30,149,149,1,13,62,1,9,10,2016,11,2016,11,2005,30,1,4043,4013
210160,0,40,30,149,149,1,5,35,1,9,5,2016,6,2016,1,2010,30,1,2341,2311
212797,0,36,30,150,150,0,9,24,0,9,3,2016,5,2016,9,2006,60,0,3545,3485
40607,0,40,30,149,149,1,22,49,1,9,2,2016,3,2016,3,2011,36,1,1839,1803
144978,0,36,30,180,180,1,13,44,0,3,7,2016,7,2016,2,2014,-1,0,892,893
35534,0,34,30,149,149,1,5,40,1,9,10,2016,12,2016,3,2008,31,1,3186,3155
218764,0,30,30,149,0,1,1,24,0,3,11,2015,12,2015,10,2015,29,1,81,52
360626,0,19,30,149,149,1,15,40,0,9,6,2016,7,2016,10,2005,31,1,3937,3906
326404,0,39,0,0,149,1,22,23,0,3,4,2015,6,2015,1,2013,44,1,880,836
291112,0,38,30,149,149,0,15,24,0,9,3,2016,4,2016,8,2015,30,0,223,193
121434,0,40,30,149,149,1,11,42,0,9,5,2016,6,2016,11,2006,30,1,3494,3464
323133,0,36,30,180,180,1,5,27,0,4,1,2017,2,2017,11,2016,36,1,98,62
101721,0,36,30,180,180,0,13,28,1,9,1,2017,2,2017,4,2015,30,0,678,648
327018,0,34,0,0,149,1,22,30,1,9,3,2015,4,2015,3,2004,30,1,4051,4021
51214,0,41,30,149,149,1,14,27,0,7,3,2015,4,2015,3,2012,32,1,1126,1094
67388,0,37,31,149,149,1,13,36,0,9,1,2015,2,2015,3,2010,31,1,1801,1770
236972,0,40,30,149,149,1,4,27,1,3,3,2016,4,2016,7,2012,38,1,1377,1339
254180,0,39,30,149,149,1,18,26,0,3,12,2015,1,2016,3,2015,45,1,300,255
91729,0,37,30,149,149,1,4,36,0,3,7,2016,8,2016,4,2014,30,1,863,833
88103,0,41,30,149,149,1,6,38,0,7,6,2016,7,2016,11,2011,31,1,1704,1673
36851,0,34,30,149,149,1,6,24,0,9,5,2016,7,2016,4,2007,31,1,3351,3320
115828,0,33,30,149,149,1,18,40,1,9,1,2017,3,2017,1,2017,30,1,34,4
55525,0,34,30,149,149,1,4,27,1,3,7,2016,8,2016,7,2013,31,1,1142,1111
137874,0,40,30,149,149,1,22,24,0,9,9,2015,10,2015,2,2011,29,1,1685,1656
291160,0,39,31,149,149,1,14,24,0,9,2,2015,3,2015,7,2007,31,1,2804,2773
11485,0,41,30,149,149,1,15,34,0,7,6,2015,7,2015,10,2013,30,1,637,607
46098,0,33,30,149,149,1,17,24,0,9,5,2016,6,2016,9,2004,30,1,4293,4263
155749,0,34,30,149,149,1,4,31,1,9,11,2016,12,2016,10,2005,31,1,4085,4054
