msno,is_churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,city,bd,gender,registered_via,trans_month,trans_year,expire_month,expire_year,registration_month,registration_year,membership_duration,autorenew_._not_cancel,registration_duration,reg_mem_duration
340330,1,41,0,0,129,1,4,38,1,7,5,2015,6,2015,6,2011,32,1,1461,1429
187916,1,30,30,149,149,1,15,17,1,13,1,2017,1,2017,12,2016,0,0,36,36
363675,1,40,30,149,149,1,13,31,0,9,2,2017,3,2017,6,2009,28,0,2818,2790
305853,1,39,30,149,149,1,13,38,1,9,1,2016,3,2016,9,2007,43,1,3116,3073
135625,1,41,30,149,149,1,22,27,1,7,10,2015,11,2015,10,2013,31,1,760,729
18484,1,41,30,149,149,1,4,20,1,7,9,2015,11,2015,6,2013,32,1,883,851
94736,1,40,30,149,149,1,13,27,0,9,2,2016,3,2016,8,2013,29,1,919,890
275777,1,32,410,1788,1788,0,13,31,0,9,6,2015,8,2016,2,2012,416,0,1637,1221
23646,1,41,30,99,99,1,15,41,0,7,6,2016,7,2016,3,2016,30,1,122,92
67769,1,38,35,149,149,0,5,24,1,9,5,2016,9,2016,12,2006,99,0,3541,3442
346892,1,41,30,129,129,1,13,33,1,7,7,2015,9,2015,1,2011,32,1,1679,1647
243776,1,35,7,0,0,0,22,35,0,7,2,2016,3,2016,12,2013,29,0,828,799
325143,1,36,30,180,180,0,15,27,1,3,8,2016,9,2016,10,2013,30,0,1066,1036
153671,1,36,30,180,180,0,6,22,0,9,12,2016,1,2017,6,2007,30,0,3509,3479
76824,1,41,30,129,129,1,5,25,0,7,3,2016,4,2016,10,2011,32,1,1641,1609
387851,1,38,30,149,149,0,13,25,0,9,1,2017,2,2017,1,2006,30,0,4048,4018
121213,1,28,0,0,150,0,6,21,1,9,5,2015,6,2015,6,2014,35,0,366,331
357152,1,38,30,149,149,0,17,23,0,4,11,2016,12,2016,2,2016,30,0,314,284
33677,1,29,30,180,180,1,14,0,1,3,1,2017,2,2017,12,2013,28,1,1159,1131
215435,1,36,30,180,180,0,5,34,1,7,12,2016,1,2017,9,2010,30,0,2337,2307
20138,1,36,30,180,180,0,8,25,0,3,9,2016,10,2016,5,2014,30,0,878,848
280583,1,23,30,149,149,1,13,30,1,9,7,2016,8,2016,8,2012,31,1,1475,1444
6566,1,40,30,149,149,1,21,27,1,4,12,2016,1,2017,11,2015,36,1,421,385
66137,1,41,30,149,149,1,5,51,0,7,8,2015,5,2016,1,2014,273,1,851,578
793,1,38,30,149,149,0,11,23,1,3,9,2015,10,2015,3,2013,30,0,957,927
3709,1,37,30,149,149,1,4,27,0,3,6,2016,7,2016,10,2012,29,1,1372,1343
224033,1,36,30,180,180,0,1,21,1,3,1,2017,2,2017,8,2014,30,0,921,891
30778,1,38,30,149,149,0,1,25,1,3,1,2015,2,2015,8,2014,30,0,191,161
382355,1,36,30,180,180,1,1,28,1,4,11,2016,12,2016,7,2016,32,1,155,123
360087,1,40,30,149,149,1,4,0,1,9,10,2016,11,2016,4,2011,32,1,2042,2010
365729,1,39,30,149,149,1,13,32,0,3,2,2017,3,2017,7,2012,42,0,1727,1685
50516,1,38,30,149,149,0,13,17,1,9,1,2017,2,2017,10,2014,30,0,872,842
328677,1,40,30,149,149,1,4,28,0,3,12,2016,1,2017,8,2016,35,1,156,121
85289,1,39,30,149,149,1,13,27,0,3,5,2015,7,2015,1,2013,40,1,920,880
360413,1,32,90,298,298,0,13,30,1,9,9,2016,12,2016,2,2007,90,0,3602,3512
254035,1,35,7,0,0,0,6,22,1,9,6,2015,6,2015,10,2011,13,0,1346,1333
51663,1,32,395,1599,1599,0,13,25,0,3,10,2015,2,2017,5,2014,488,0,999,511
298031,1,40,30,149,149,1,22,39,1,9,8,2015,8,2015,3,2009,-2,0,2351,2353
165036,1,33,30,149,149,1,15,34,1,9,8,2016,11,2016,10,2005,63,1,4034,3971
146986,1,38,30,149,149,0,22,25,0,3,10,2016,11,2016,2,2014,36,0,1010,974
315741,1,38,30,149,149,0,1,26,1,4,11,2016,12,2016,11,2016,31,0,37,6
57958,1,38,30,149,149,0,11,31,0,3,12,2015,2,2016,8,2012,60,0,1276,1216
360667,1,32,195,894,894,0,5,29,1,9,4,2016,11,2016,9,2012,198,0,1531,1333
328441,1,40,30,149,149,1,13,22,1,3,10,2015,11,2015,1,2014,30,1,669,639
17522,1,38,30,149,149,0,4,18,0,9,11,2016,12,2016,5,2011,30,0,2036,2006
356406,1,38,30,149,149,0,22,22,1,9,6,2015,7,2015,6,2008,30,0,2584,2554
236489,1,36,30,180,180,0,1,48,1,3,5,2016,6,2016,12,2015,31,0,186,155
36863,1,38,30,149,149,0,4,18,1,3,12,2015,1,2016,11,2014,30,0,425,395
135373,1,41,30,99,99,1,5,33,0,7,9,2016,10,2016,2,2016,30,1,243,213
69852,1,41,30,149,149,1,5,31,1,7,2,2015,3,2015,1,2015,28,1,58,30
306191,1,32,180,699,699,0,17,23,0,3,6,2016,12,2016,4,2014,180,0,964,784
379217,1,40,30,149,149,1,22,26,1,9,11,2015,12,2015,12,2010,29,1,1808,1779
158703,1,32,180,536,536,0,5,29,0,9,2,2015,8,2015,2,2013,181,0,901,720
262343,1,39,30,149,149,1,9,36,1,9,6,2015,8,2015,1,2014,42,1,585,543
128391,1,38,30,149,149,0,13,22,0,9,1,2017,2,2017,3,2014,37,0,1059,1022
131361,1,38,30,149,149,0,14,29,1,3,3,2015,4,2015,11,2014,30,0,161,131
112571,1,38,30,149,149,0,15,25,1,9,2,2015,3,2015,11,2013,30,0,469,439
15132,1,38,30,149,149,0,22,18,1,9,10,2015,11,2015,10,2012,30,0,1134,1104
354658,1,39,30,149,149,1,22,30,1,9,8,2016,10,2016,1,2011,42,1,2101,2059
327021,1,39,30,149,149,1,5,28,1,9,8,2015,10,2015,7,2011,40,1,1561,1521
299763,1,36,30,180,180,0,15,33,0,9,6,2016,7,2016,7,2006,30,0,3642,3612
25757,1,17,240,0,0,0,14,17,1,3,2,2017,2,2017,2,2017,4,0,6,2
156758,1,41,30,149,149,1,12,33,1,7,6,2015,7,2016,5,2013,398,1,1158,760
275244,1,33,30,149,149,1,13,26,0,9,8,2016,9,2016,8,2007,30,1,3346,3316
255004,1,38,30,149,149,0,4,29,0,3,10,2015,11,2015,11,2013,33,0,743,710
98698,1,38,30,149,149,0,13,25,0,9,8,2016,9,2016,7,2015,34,0,421,387
247367,1,38,30,149,149,0,3,22,1,9,9,2015,10,2015,5,2012,32,0,1252,1220
154515,1,38,30,149,149,0,13,24,0,3,4,2016,5,2016,5,2015,30,0,368,338
148765,1,28,30,150,150,0,12,18,0,9,5,2016,6,2016,11,2014,30,0,605,575
371345,1,37,0,0,149,1,13,29,0,9,5,2015,6,2015,5,2012,38,1,1126,1088
165762,1,41,30,129,129,1,4,33,0,7,4,2015,5,2015,5,2011,34,1,1464,1430
238998,1,38,30,149,149,0,9,23,1,3,9,2016,10,2016,1,2015,30,0,649,619
172646,1,38,30,149,149,0,5,30,0,3,9,2016,10,2016,10,2014,37,0,739,702
340324,1,34,0,0,149,1,12,35,0,9,6,2015,7,2015,4,2007,31,1,3017,2986
78183,1,39,30,149,149,1,6,28,1,9,7,2015,8,2015,7,2004,31,1,4078,4047
195893,1,39,0,0,149,1,13,33,1,9,4,2015,6,2015,11,2010,57,1,1670,1613
32021,1,40,30,149,149,1,4,30,0,3,8,2015,9,2015,4,2015,37,1,159,122
56248,1,41,30,149,119,1,5,50,0,7,3,2015,12,2015,4,2010,285,1,2080,1795
116876,1,40,31,149,149,1,6,35,0,9,3,2015,4,2015,11,2011,31,1,1242,1211
122602,1,41,30,149,149,1,15,22,1,7,10,2015,11,2015,11,2014,31,1,365,334
50830,1,39,31,149,149,1,22,21,0,9,1,2015,3,2015,5,2014,50,1,305,255
71736,1,38,30,149,149,0,18,17,0,9,3,2015,4,2015,3,2015,30,0,30,0
108197,1,41,30,149,149,1,18,29,1,7,4,2016,5,2016,9,2013,30,1,972,942
145439,1,38,0,0,149,0,13,16,1,3,4,2015,5,2015,7,2013,30,0,696,666
169884,1,32,180,536,536,0,4,25,0,3,5,2016,11,2016,7,2015,181,0,497,316
51478,1,41,30,129,129,1,13,31,1,7,2,2015,7,2016,5,2011,493,1,1878,1385
281580,1,37,30,149,149,1,15,26,0,3,10,2016,10,2016,2,2013,-1,0,1335,1336
120996,1,32,410,1788,1788,0,5,56,0,4,1,2016,2,2017,1,2016,416,0,416,0
210843,1,38,30,149,149,0,13,28,1,3,12,2016,2,2017,4,2015,50,0,668,618
253774,1,38,30,149,149,0,22,39,0,9,2,2015,3,2015,10,2011,30,0,1243,1213
103799,1,38,30,149,149,0,4,26,1,3,10,2015,11,2015,11,2014,30,0,355,325
295228,1,40,30,149,149,1,10,41,0,9,2,2016,3,2016,9,2014,28,1,548,520
167612,1,41,30,129,129,1,15,43,1,7,1,2016,3,2016,11,2011,32,1,1577,1545
383997,1,39,0,0,149,1,22,24,0,3,4,2015,6,2015,3,2013,35,1,808,773
153334,1,36,30,180,180,0,9,40,0,4,9,2016,10,2016,11,2015,30,0,351,321
357959,1,29,30,180,180,0,22,26,1,9,8,2016,9,2016,11,2007,30,0,3228,3198
112278,1,36,30,180,180,0,4,23,1,3,6,2016,7,2016,3,2013,30,0,1225,1195
377443,1,29,30,180,180,0,15,20,0,9,9,2016,10,2016,1,2015,35,0,627,592
300197,1,41,30,129,129,1,13,32,1,7,9,2016,10,2016,2,2016,30,1,242,212
224885,1,38,410,1788,1788,0,22,45,0,9,3,2015,4,2016,2,2015,410,0,437,27
187808,1,38,30,149,149,0,22,19,0,3,7,2016,8,2016,7,2016,30,0,41,11
205496,1,39,30,149,149,1,15,25,1,3,6,2015,8,2015,11,2013,41,1,635,594
379583,1,40,30,149,149,1,13,33,1,9,4,2016,5,2016,3,2010,29,1,2233,2204
211469,1,34,30,149,149,1,12,29,1,9,12,2015,3,2016,2,2007,61,1,3295,3234
101600,1,38,30,149,149,0,6,17,0,9,6,2016,9,2016,5,2014,90,0,843,753
240601,1,20,100,480,480,0,4,18,1,9,6,2016,10,2016,12,2015,100,0,286,186
64314,1,36,30,180,180,0,13,25,0,9,6,2016,7,2016,7,2012,30,0,1456,1426
241428,1,37,30,149,149,1,13,26,1,3,10,2015,11,2015,6,2013,30,1,878,848
159746,1,38,30,149,149,0,18,26,1,9,5,2016,6,2016,10,2009,30,0,2430,2400
111802,1,40,30,149,149,1,13,30,0,9,4,2016,5,2016,5,2008,29,1,2907,2878
109403,1,38,30,149,149,0,5,21,1,4,4,2016,5,2016,4,2016,30,0,55,25
55067,1,40,30,149,149,1,4,30,1,3,4,2016,5,2016,4,2012,29,1,1500,1471
367410,1,36,30,180,180,0,4,24,1,9,11,2016,12,2016,7,2007,30,0,3430,3400
329308,1,40,31,149,149,1,4,32,1,3,1,2015,2,2015,1,2014,30,1,367,337
30328,1,36,30,150,150,0,15,41,0,3,3,2016,5,2016,10,2012,60,0,1298,1238
275391,1,41,30,129,129,1,21,19,1,7,2,2016,3,2016,2,2014,29,1,750,721
58152,1,28,30,150,150,0,13,21,1,3,12,2015,12,2015,9,2014,30,0,465,435
147712,1,38,195,894,894,0,4,7,1,3,1,2016,2,2017,10,2012,388,0,1566,1178
178604,1,39,30,149,149,1,5,29,1,9,12,2015,1,2016,8,2008,50,1,2717,2667
70101,1,36,30,180,180,1,5,38,0,9,4,2016,5,2016,4,2011,29,1,1853,1824
178607,1,41,30,149,149,1,5,26,0,7,6,2016,7,2016,12,2012,30,1,1307,1277
78594,1,34,30,149,149,1,21,32,1,9,10,2016,11,2016,9,2007,30,1,3355,3325
271922,1,40,30,149,149,1,9,43,1,9,6,2016,7,2016,1,2012,31,1,1634,1603
201163,1,38,30,149,149,0,4,20,0,9,2,2016,3,2016,7,2015,30,0,263,233
315081,1,38,30,149,149,0,13,21,1,3,6,2015,7,2015,5,2015,30,0,38,8
83628,1,39,30,149,149,1,4,22,0,9,11,2016,1,2017,5,2014,51,1,980,929
220099,1,22,395,1599,1599,0,11,28,0,9,1,2016,2,2017,10,2013,398,0,1241,843
328702,1,37,30,149,149,1,22,53,0,9,2,2017,2,2017,8,2009,0,0,2749,2749
215791,1,37,30,149,149,1,4,27,1,3,11,2015,12,2015,1,2013,29,1,1054,1025
373392,1,41,30,149,149,1,13,31,1,7,4,2015,1,2016,1,2012,274,1,1470,1196
208937,1,38,30,149,149,0,13,23,0,3,4,2016,5,2016,1,2013,30,0,1226,1196
185094,1,38,30,149,149,0,1,32,1,3,6,2016,7,2016,8,2015,30,0,330,300
235184,1,38,0,0,149,0,15,23,0,3,5,2015,6,2015,6,2014,30,0,347,317
31256,1,40,30,149,149,1,13,22,0,9,1,2017,2,2017,7,2009,36,1,2767,2731
227574,1,13,410,1788,1788,0,5,37,0,9,9,2015,2,2017,8,2011,528,0,2018,1490
77749,1,38,30,149,149,0,5,18,0,3,10,2016,11,2016,4,2015,37,0,598,561
296215,1,41,30,149,149,1,9,28,1,7,3,2015,11,2015,7,2013,242,1,880,638
74913,1,39,31,149,149,1,5,33,0,3,2,2015,2,2015,1,2014,26,0,401,375
32427,1,32,400,1599,1599,0,13,26,0,9,1,2016,2,2017,3,2011,401,0,2149,1748
115487,1,39,30,149,149,1,15,29,1,9,1,2016,3,2016,10,2008,50,1,2717,2667
214011,1,38,30,149,149,0,15,20,1,9,3,2016,4,2016,11,2014,30,0,506,476
212026,1,39,30,149,149,1,10,25,0,9,6,2015,8,2015,4,2014,35,1,486,451
59572,1,39,30,149,149,1,4,29,1,3,11,2016,1,2017,12,2012,46,1,1485,1439
322181,1,38,30,149,149,0,14,23,1,9,5,2015,6,2015,4,2012,30,0,1162,1132
81327,1,38,30,149,149,0,5,20,1,7,12,2016,1,2017,2,2012,30,0,1795,1765
356169,1,41,30,149,149,1,14,37,0,7,8,2015,9,2016,5,2012,396,0,1561,1165
380433,1,39,30,149,149,1,21,24,1,9,11,2016,1,2017,8,2013,36,1,1249,1213
137591,1,38,30,149,149,0,6,22,0,9,2,2015,3,2015,10,2014,30,0,128,98
251116,1,16,30,149,149,1,13,34,1,9,4,2016,11,2016,11,2012,224,1,1446,1222
387805,1,41,0,0,149,1,13,49,0,7,4,2015,5,2015,12,2011,31,1,1247,1216
124217,1,39,31,149,149,1,5,29,0,9,2,2015,4,2015,11,2010,56,1,1613,1557
340330,1,41,30,129,129,1,4,38,1,7,8,2015,9,2015,6,2011,32,1,1553,1521
29697,1,39,30,149,149,1,5,34,1,9,7,2015,8,2015,10,2006,30,1,3221,3191
218617,1,36,30,180,180,0,13,26,0,4,5,2016,6,2016,3,2016,30,0,64,34
247323,1,38,30,149,149,0,13,24,0,3,1,2017,2,2017,2,2013,30,0,1444,1414
203908,1,38,30,149,149,0,5,20,1,3,1,2016,2,2016,8,2015,30,0,162,132
318418,1,41,30,149,149,1,11,26,1,7,2,2017,3,2017,11,2014,28,1,850,822
51071,1,38,30,149,149,0,22,29,1,9,11,2016,12,2016,8,2014,30,0,876,846
247367,1,38,30,149,149,0,3,22,1,9,8,2015,9,2015,5,2012,30,0,1222,1192
76839,1,40,30,149,149,1,13,23,1,9,9,2015,10,2015,1,2009,29,1,2465,2436
7110,1,34,30,149,149,1,22,62,1,9,10,2016,11,2016,3,2005,30,1,4270,4240
59957,1,40,30,149,149,1,4,24,0,9,1,2017,2,2017,1,2008,31,1,3330,3299
308499,1,38,30,100,100,0,15,18,0,3,1,2017,3,2017,6,2014,77,0,1002,925
297515,1,38,30,149,149,0,15,19,0,9,2,2017,3,2017,1,2013,41,0,1512,1471
366429,1,38,30,149,149,0,22,38,0,9,1,2016,2,2016,2,2007,30,0,3284,3254
303163,1,40,31,149,149,1,13,51,0,9,4,2015,5,2015,9,2008,29,1,2416,2387
264002,1,38,30,149,149,0,13,20,1,9,4,2015,5,2015,7,2012,30,0,1025,995
80275,1,38,30,149,149,0,6,24,0,3,11,2015,12,2015,12,2012,38,0,1105,1067
67897,1,41,30,129,129,1,1,25,1,7,1,2016,2,2016,4,2015,31,1,305,274
345359,1,41,30,149,149,1,4,30,1,7,1,2017,2,2017,9,2013,31,1,1248,1217
80841,1,38,30,149,149,0,15,22,0,9,9,2015,10,2015,4,2011,30,0,1645,1615
188597,1,39,30,149,149,1,11,25,1,9,11,2015,12,2015,9,2013,55,1,823,768
195228,1,38,195,894,894,0,13,22,1,3,8,2016,2,2017,9,2013,195,0,1257,1062
389988,1,41,30,149,149,1,3,18,1,7,12,2015,1,2016,9,2013,31,1,851,820
211654,1,36,30,180,180,0,13,35,0,3,1,2017,2,2017,4,2012,30,0,1760,1730
246076,1,40,30,149,149,1,13,44,0,9,9,2016,10,2016,3,2004,32,1,4592,4560
369307,1,33,0,0,149,1,15,27,0,9,7,2015,8,2015,11,2010,31,1,1756,1725
387410,1,40,30,149,149,1,11,28,1,3,2,2017,3,2017,11,2013,32,1,1223,1191
69661,1,40,30,149,149,1,5,42,0,3,4,2016,5,2016,2,2014,32,1,818,786
347685,1,41,30,149,149,1,13,34,0,7,11,2016,2,2017,1,2012,101,1,1849,1748
49109,1,40,30,149,149,1,13,28,0,3,11,2015,12,2015,5,2013,29,1,948,919
12883,1,40,30,149,149,1,9,38,1,3,5,2016,6,2016,6,2012,34,1,1441,1407
348630,1,39,30,149,149,1,5,38,0,9,5,2015,7,2015,12,2014,51,1,212,161
125728,1,36,30,180,180,0,1,24,1,4,1,2017,2,2017,1,2017,30,0,34,4
143146,1,39,30,149,149,1,12,34,1,9,7,2016,9,2016,5,2012,33,1,1562,1529
261385,1,39,31,149,149,1,22,42,1,9,3,2015,5,2015,7,2011,50,1,1418,1368
91252,1,38,30,149,149,0,13,20,1,9,8,2015,9,2015,1,2015,32,0,263,231
29182,1,34,0,0,149,1,5,20,1,3,10,2015,11,2015,9,2012,30,1,1161,1131
277315,1,37,31,149,149,1,16,33,0,9,3,2015,4,2015,3,2011,31,1,1504,1473
291785,1,39,30,149,149,1,13,28,1,9,9,2015,11,2015,5,2008,34,1,2737,2703
161389,1,38,30,149,149,0,13,15,0,9,7,2016,8,2016,9,2015,30,0,333,303
267471,1,39,31,149,149,1,22,24,1,9,2,2015,4,2015,3,2013,46,1,774,728
361421,1,38,30,149,149,0,14,21,0,3,1,2017,2,2017,10,2015,30,0,499,469
303994,1,36,30,180,180,0,10,35,0,9,10,2016,11,2016,8,2011,30,0,1910,1880
29537,1,38,30,149,149,0,8,22,1,9,4,2015,5,2015,11,2008,30,0,2368,2338
51760,1,39,30,149,149,1,6,22,0,3,8,2016,10,2016,9,2015,55,1,404,349
391004,1,38,30,149,149,0,22,20,1,3,2,2016,3,2016,2,2015,30,0,386,356
153901,1,38,30,149,149,0,22,24,1,9,7,2016,8,2016,9,2014,30,0,697,667
39389,1,38,30,149,149,0,1,25,0,3,9,2015,10,2015,4,2015,30,0,195,165
296279,1,41,30,149,149,1,4,21,1,7,11,2016,12,2016,11,2016,30,1,30,0
261478,1,40,0,0,149,1,13,26,0,9,5,2015,6,2015,3,2008,30,1,2654,2624
247025,1,39,30,149,149,1,22,28,1,9,8,2016,11,2016,4,2009,80,1,2772,2692
379731,1,32,395,1599,1599,0,5,35,1,9,3,2015,4,2016,6,2007,401,0,3241,2840
1167,1,28,30,150,150,0,13,21,1,9,12,2016,1,2017,11,2011,31,0,1888,1857
341660,1,40,30,149,149,1,5,33,0,9,1,2017,2,2017,3,2005,30,1,4351,4321
90962,1,38,30,149,149,0,18,28,1,9,8,2015,9,2015,6,2007,30,0,2997,2967
157765,1,38,30,149,149,0,22,22,0,7,4,2016,5,2016,8,2014,30,0,653,623
325840,1,30,30,129,129,1,22,33,1,9,4,2015,5,2015,4,2012,30,1,1115,1085
296791,1,36,30,150,150,0,1,37,1,3,10,2015,11,2015,7,2015,30,0,102,72
139688,1,39,30,149,149,1,5,34,1,9,7,2015,9,2015,3,2008,41,1,2730,2689
272132,1,39,30,149,149,1,22,27,1,9,9,2016,11,2016,3,2012,40,1,1690,1650
371252,1,38,10,0,0,0,4,22,0,4,1,2016,1,2016,12,2015,15,0,44,29
198226,1,38,30,149,149,0,5,22,0,3,9,2015,10,2015,10,2013,30,0,737,707
270305,1,39,30,149,149,1,22,25,0,9,12,2016,2,2017,8,2008,58,1,3107,3049
45529,1,38,30,149,149,0,13,20,1,9,1,2016,2,2016,3,2015,30,0,339,309
253613,1,41,30,149,119,1,13,42,0,7,1,2015,3,2015,12,2012,29,1,795,766
272826,1,37,30,149,149,1,13,44,0,9,1,2016,2,2016,5,2006,31,1,3566,3535
46051,1,32,195,894,894,0,13,44,0,3,1,2016,7,2016,5,2014,198,0,786,588
23796,1,37,30,149,149,1,5,43,0,9,5,2016,6,2016,4,2006,31,1,3716,3685
313305,1,40,30,149,149,1,4,37,1,9,9,2015,10,2015,6,2014,29,1,487,458
277465,1,30,30,129,129,1,4,52,0,9,1,2017,1,2017,9,2011,30,1,1977,1947
190014,1,36,30,180,180,0,5,37,1,3,12,2016,1,2017,10,2014,30,0,817,787
255060,1,38,30,149,149,0,5,20,1,3,7,2016,8,2016,3,2016,30,0,130,100
55429,1,36,30,180,180,1,17,26,1,3,10,2016,11,2016,1,2014,30,1,1044,1014
36373,1,41,30,99,99,1,13,40,1,7,10,2016,11,2016,5,2012,31,1,1652,1621
244394,1,39,30,149,149,1,5,23,1,3,1,2016,3,2016,7,2012,37,1,1318,1281
139648,1,30,30,149,149,1,5,21,0,9,4,2016,5,2016,3,2012,29,1,1503,1474
80369,1,36,30,180,180,0,4,36,1,9,12,2016,1,2017,5,2005,30,0,4264,4234
135625,1,41,30,149,149,1,22,27,1,7,7,2015,8,2015,10,2013,31,1,668,637
153695,1,37,30,149,149,1,13,27,1,9,4,2016,5,2016,11,2006,29,1,3457,3428
42110,1,36,30,180,180,1,15,24,0,9,7,2016,8,2016,11,2006,30,1,3558,3528
390147,1,38,30,149,149,0,15,18,0,9,7,2016,8,2016,11,2013,30,0,992,962
304282,1,39,30,149,149,1,5,36,0,9,9,2016,11,2016,3,2007,33,1,3528,3495
251865,1,41,30,149,149,1,22,28,1,7,1,2015,2,2015,7,2014,31,1,214,183
14822,1,38,30,149,149,0,1,19,1,3,12,2016,1,2017,8,2015,30,0,530,500
279597,1,36,30,150,150,0,15,25,1,7,11,2015,12,2015,5,2011,30,0,1675,1645
96111,1,36,30,150,150,0,5,36,1,3,10,2015,11,2015,8,2015,30,0,100,70
339735,1,38,30,149,149,0,22,30,1,9,4,2016,5,2016,8,2012,30,0,1372,1342
374268,1,38,195,894,894,0,14,20,0,9,5,2016,11,2016,10,2009,195,0,2599,2404
382037,1,38,30,149,149,0,6,20,1,3,10,2016,11,2016,1,2013,30,0,1396,1366
187292,1,36,30,150,150,0,12,30,0,9,4,2016,5,2016,11,2008,30,0,2723,2693
155768,1,37,30,149,149,1,13,23,0,4,12,2016,1,2017,10,2015,30,1,442,412
324583,1,38,30,149,149,0,15,24,0,3,2,2015,3,2015,1,2012,30,0,1139,1109
94848,1,38,30,149,149,0,15,20,1,9,8,2016,9,2016,7,2016,30,0,64,34
153284,1,38,30,149,149,0,1,25,1,4,11,2016,1,2017,7,2016,34,0,166,132
379654,1,38,195,894,894,0,4,25,1,9,7,2016,2,2017,10,2010,195,0,2298,2103
172668,1,38,30,149,149,0,6,21,1,9,9,2016,10,2016,12,2010,30,0,2122,2092
108479,1,40,30,149,149,1,5,27,0,7,1,2017,2,2017,5,2013,30,1,1352,1322
330537,1,38,30,149,149,0,4,22,1,3,5,2016,6,2016,9,2015,30,0,279,249
157240,1,39,31,149,149,1,15,24,1,3,4,2015,5,2015,8,2012,29,1,1003,974
333901,1,40,30,149,149,1,13,27,0,3,1,2016,2,2016,1,2014,30,1,758,728
300190,1,22,195,894,894,0,13,23,0,9,2,2015,8,2015,10,2011,198,0,1405,1207
387409,1,38,30,149,149,0,13,18,1,3,12,2015,1,2016,12,2013,32,0,755,723
367084,1,20,100,480,480,0,13,22,1,9,9,2015,12,2015,9,2015,101,0,101,0
70101,1,36,30,180,180,0,5,38,0,9,6,2016,7,2016,4,2011,30,0,1916,1886
52914,1,39,30,149,149,1,13,24,1,3,9,2015,11,2015,1,2013,41,1,1041,1000
259898,1,36,30,180,180,1,13,23,1,3,11,2016,12,2016,9,2016,33,1,95,62
336755,1,35,7,0,0,0,7,0,1,3,11,2016,11,2016,12,2012,7,0,1452,1445
306078,1,41,30,149,149,1,8,27,0,7,2,2015,3,2015,3,2013,28,1,729,701
203790,1,36,30,150,150,0,1,27,0,3,1,2016,2,2016,7,2015,30,0,222,192
149551,1,39,0,0,149,1,13,41,0,9,4,2015,6,2015,12,2009,49,1,1998,1949
288370,1,36,30,150,150,0,5,57,1,9,10,2015,11,2015,1,2007,30,0,3227,3197
193423,1,36,30,150,150,0,15,25,1,3,9,2015,10,2015,1,2013,30,0,1007,977
351902,1,29,30,180,180,0,5,20,0,3,10,2016,11,2016,3,2015,30,0,629,599
199633,1,38,30,149,149,0,13,19,0,9,5,2016,6,2016,6,2012,30,0,1468,1438
7745,1,38,30,149,149,0,13,21,0,4,12,2016,1,2017,4,2016,30,0,282,252
258905,1,29,30,180,0,1,1,38,0,3,2,2017,2,2017,6,2015,2,1,602,600
114570,1,41,30,149,149,1,15,32,1,7,11,2016,12,2016,5,2012,30,1,1686,1656
295424,1,32,180,536,536,0,13,29,1,3,7,2015,2,2016,1,2013,189,0,1105,916
323994,1,40,30,149,149,1,5,33,0,9,10,2015,11,2015,12,2005,32,1,3634,3602
64041,1,41,30,149,149,1,15,25,0,7,12,2016,1,2017,12,2012,31,1,1490,1459
296216,1,39,30,149,149,1,22,20,0,9,2,2017,3,2017,3,2009,45,0,2934,2889
69752,1,41,30,149,149,1,22,27,0,7,1,2015,6,2016,3,2013,514,1,1206,692
309346,1,36,30,150,150,0,13,28,0,9,9,2015,10,2015,9,2007,37,0,2941,2904
358383,1,38,30,149,149,0,21,19,0,9,4,2016,5,2016,10,2014,30,0,593,563
355759,1,23,30,149,149,1,4,34,1,3,9,2016,11,2016,3,2013,35,1,1315,1280
314384,1,39,30,149,149,1,4,23,1,3,8,2016,10,2016,6,2013,58,1,1235,1177
361421,1,38,30,149,149,0,14,21,0,3,12,2016,1,2017,10,2015,30,0,468,438
390482,1,41,30,99,99,1,6,31,0,7,5,2016,6,2016,3,2016,31,1,92,61
227414,1,38,30,149,149,0,13,33,1,9,8,2016,9,2016,3,2006,30,0,3840,3810
371035,1,38,30,149,149,0,12,24,1,9,5,2015,6,2015,9,2005,30,0,3555,3525
305446,1,41,30,149,149,1,15,38,1,7,2,2017,2,2017,1,2013,0,0,1511,1511
135073,1,39,30,149,149,1,13,23,0,9,12,2016,2,2017,10,2009,55,1,2695,2640
237589,1,33,0,0,149,1,14,67,0,9,7,2015,8,2015,6,2011,31,1,1542,1511
305571,1,40,0,0,149,1,5,21,0,9,5,2015,6,2015,1,2007,30,1,3054,3024
98698,1,38,30,149,149,0,13,25,0,9,9,2015,10,2015,7,2015,35,0,91,56
80504,1,40,30,149,149,1,12,33,1,9,4,2016,5,2016,1,2012,30,1,1582,1552
371083,1,40,30,149,149,1,5,22,1,3,12,2016,1,2017,4,2012,30,1,1751,1721
234342,1,38,30,149,149,0,22,42,0,3,3,2015,5,2015,6,2013,73,0,703,630
59972,1,40,30,149,149,1,17,68,1,3,7,2016,8,2016,10,2014,30,1,647,617
298545,1,41,30,149,149,1,5,31,0,7,8,2016,9,2016,1,2013,31,1,1320,1289
117750,1,41,30,149,149,1,15,24,1,7,3,2015,2,2016,3,2012,336,1,1431,1095
217879,1,41,30,149,149,1,14,21,1,7,1,2017,2,2017,10,2012,32,1,1576,1544
363675,1,40,30,149,149,1,13,31,0,9,6,2016,7,2016,6,2009,29,1,2573,2544
